time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0006521,1.1833,-0.185731,-0.000136903,-0.000136903,-8.50181e-05,-5.18848e-05
0.0006522,1.18294,-0.177229,-0.000136016,-0.000136016,-0.000102705,-3.33117e-05
0.0006523,1.18257,-0.166959,-0.000134953,-0.000134953,-0.000119364,-1.55888e-05
0.0006524,1.18221,-0.155022,-0.000133723,-0.000133723,-0.00013483,1.10705e-06
0.0006525,1.18185,-0.141539,-0.000132339,-0.000132339,-0.000148948,1.66093e-05
0.0006526,1.18149,-0.126644,-0.000130813,-0.000130813,-0.000161577,3.07632e-05
0.0006527,1.18113,-0.110487,-0.000129161,-0.000129161,-0.000172589,4.34276e-05
0.0006528,1.18077,-0.0932277,-0.0001274,-0.0001274,-0.000181876,5.44763e-05
0.0006529,1.18041,-0.0750401,-0.000125545,-0.000125545,-0.000189344,6.3799e-05
0.000653,1.18005,-0.0561058,-0.000123615,-0.000123615,-0.000194918,7.13031e-05
0.0006531,1.17969,-0.0366139,-0.00012163,-0.00012163,-0.000198544,7.69136e-05
0.0006532,1.17933,-0.0167595,-0.000119609,-0.000119609,-0.000200184,8.0575e-05
0.0006533,1.17897,0.00325886,-0.000117571,-0.000117571,-0.000199822,8.2251e-05
0.0006534,1.17861,0.0232411,-0.000115537,-0.000115537,-0.000197462,8.19251e-05
0.0006535,1.17825,0.0429873,-0.000113527,-0.000113527,-0.000193128,7.9601e-05
0.0006536,1.1779,0.0623,-0.00011156,-0.00011156,-0.000186862,7.53023e-05
0.0006537,1.17754,0.0809862,-0.000109655,-0.000109655,-0.000178727,6.90722e-05
0.0006538,1.17718,0.098859,-0.000107832,-0.000107832,-0.000168806,6.09736e-05
0.0006539,1.17682,0.11574,-0.000106108,-0.000106108,-0.000157196,5.10877e-05
0.000654,1.17647,0.131459,-0.000104501,-0.000104501,-0.000144015,3.95138e-05
0.0006541,1.17611,0.145861,-0.000103025,-0.000103025,-0.000129393,2.63679e-05
0.0006542,1.17576,0.1588,-0.000101696,-0.000101696,-0.000113477,1.17818e-05
0.0006543,1.1754,0.170148,-0.000100525,-0.000100525,-9.6427e-05,-4.0982e-06
0.0006544,1.17504,0.17979,-9.95254e-05,-9.95254e-05,-7.84124e-05,-2.1113e-05
0.0006545,1.17469,0.187632,-9.87058e-05,-9.87058e-05,-5.96138e-05,-3.9092e-05
0.0006546,1.17433,0.193593,-9.80742e-05,-9.80742e-05,-4.0219e-05,-5.78552e-05
0.0006547,1.17398,0.197615,-9.76366e-05,-9.76366e-05,-2.04221e-05,-7.72145e-05
0.0006548,1.17363,0.199657,-9.73969e-05,-9.73969e-05,-4.20989e-07,-9.69759e-05
0.0006549,1.17327,0.199699,-9.73574e-05,-9.73574e-05,1.95843e-05,-0.000116942
0.000655,1.17292,0.197741,-9.75179e-05,-9.75179e-05,3.93937e-05,-0.000136912
0.0006551,1.17257,0.193801,-9.78765e-05,-9.78765e-05,5.88091e-05,-0.000156686
0.0006552,1.17221,0.18792,-9.84293e-05,-9.84293e-05,7.76365e-05,-0.000176066
0.0006553,1.17186,0.180157,-9.91705e-05,-9.91705e-05,9.56874e-05,-0.000194858
0.0006554,1.17151,0.170588,-0.000100092,-0.000100092,0.000112781,-0.000212874
0.0006555,1.17116,0.15931,-0.000101185,-0.000101185,0.000128748,-0.000229932
0.0006556,1.17081,0.146435,-0.000102437,-0.000102437,0.000143426,-0.000245863
0.0006557,1.17046,0.132093,-0.000103836,-0.000103836,0.000156671,-0.000260507
0.0006558,1.1701,0.116426,-0.000105368,-0.000105368,0.000168348,-0.000273716
0.0006559,1.16975,0.0995907,-0.000107016,-0.000107016,0.000178342,-0.000285359
0.000656,1.1694,0.0817565,-0.000108765,-0.000108765,0.000186553,-0.000295318
0.0006561,1.16905,0.0631012,-0.000110595,-0.000110595,0.000192898,-0.000303493
0.0006562,1.1687,0.0438114,-0.000112489,-0.000112489,0.000197314,-0.000309803
0.0006563,1.16836,0.02408,-0.000114428,-0.000114428,0.000199757,-0.000314185
0.0006564,1.16801,0.00410425,-0.00011639,-0.00011639,0.000200202,-0.000316593
0.0006565,1.16766,-0.015916,-0.000118357,-0.000118357,0.000198646,-0.000317003
0.0006566,1.16731,-0.0357805,-0.000120309,-0.000120309,0.000195102,-0.000315411
0.0006567,1.16696,-0.0552908,-0.000122225,-0.000122225,0.000189608,-0.000311833
0.0006568,1.16662,-0.0742516,-0.000124087,-0.000124087,0.000182218,-0.000306304
0.0006569,1.16627,-0.0924733,-0.000125874,-0.000125874,0.000173005,-0.000298879
0.000657,1.16592,-0.109774,-0.00012757,-0.00012757,0.000162062,-0.000289632
0.0006571,1.16558,-0.12598,-0.000129156,-0.000129156,0.000149499,-0.000278654
0.0006572,1.16523,-0.14093,-0.000130616,-0.000130616,0.000135441,-0.000266056
0.0006573,1.16488,-0.154474,-0.000131936,-0.000131936,0.000120028,-0.000251963
0.0006574,1.16454,-0.166477,-0.000133101,-0.000133101,0.000103415,-0.000236516
0.0006575,1.16419,-0.176818,-0.000134101,-0.000134101,8.57673e-05,-0.000219868
0.0006576,1.16385,-0.185395,-0.000134924,-0.000134924,6.72623e-05,-0.000202187
0.0006577,1.1635,-0.192121,-0.000135562,-0.000135562,4.80846e-05,-0.000183647
0.0006578,1.16316,-0.19693,-0.000136009,-0.000136009,2.8426e-05,-0.000164435
0.0006579,1.16282,-0.199772,-0.000136259,-0.000136259,8.48319e-06,-0.000144742
0.000658,1.16247,-0.200621,-0.000136309,-0.000136309,-1.15445e-05,-0.000124765
0.0006581,1.16213,-0.199466,-0.000136159,-0.000136159,-3.14568e-05,-0.000104703
0.0006582,1.16179,-0.19632,-0.000135811,-0.000135811,-5.10546e-05,-8.47561e-05
0.0006583,1.16144,-0.191215,-0.000135266,-0.000135266,-7.01418e-05,-6.5124e-05
0.0006584,1.1611,-0.184201,-0.00013453,-0.00013453,-8.85277e-05,-4.60025e-05
0.0006585,1.16076,-0.175348,-0.000133611,-0.000133611,-0.000106028,-2.75824e-05
0.0006586,1.16042,-0.164745,-0.000132516,-0.000132516,-0.000122469,-1.00476e-05
0.0006587,1.16008,-0.152498,-0.000131258,-0.000131258,-0.000137684,6.42687e-06
0.0006588,1.15974,-0.13873,-0.000129847,-0.000129847,-0.000151523,2.16767e-05
0.0006589,1.1594,-0.123578,-0.000128297,-0.000128297,-0.000163847,3.55497e-05
0.000659,1.15906,-0.107193,-0.000126625,-0.000126625,-0.000174532,4.79074e-05
0.0006591,1.15872,-0.0897396,-0.000124846,-0.000124846,-0.000183472,5.86267e-05
0.0006592,1.15838,-0.0713924,-0.000122977,-0.000122977,-0.000190578,6.76007e-05
0.0006593,1.15804,-0.0523346,-0.000121037,-0.000121037,-0.000195777,7.47399e-05
0.0006594,1.1577,-0.0327569,-0.000119046,-0.000119046,-0.000199019,7.99734e-05
0.0006595,1.15736,-0.012855,-0.000117021,-0.000117021,-0.000200271,8.32491e-05
0.0006596,1.15702,0.00717201,-0.000114985,-0.000114985,-0.00019952,8.45346e-05
0.0006597,1.15668,0.027124,-0.000112956,-0.000112956,-0.000196773,8.38174e-05
0.0006598,1.15635,0.0468013,-0.000110954,-0.000110954,-0.000192059,8.1105e-05
0.0006599,1.15601,0.0660073,-0.000109,-0.000109,-0.000185425,7.64249e-05
0.00066,1.15567,0.0845498,-0.000107112,-0.000107112,-0.000176936,6.98241e-05
0.0006601,1.15534,0.102243,-0.000105309,-0.000105309,-0.000166678,6.13692e-05
0.0006602,1.155,0.118911,-0.000103609,-0.000103609,-0.000154754,5.11448e-05
0.0006603,1.15466,0.134387,-0.000102028,-0.000102028,-0.000141281,3.92537e-05
0.0006604,1.15433,0.148515,-0.000100581,-0.000100581,-0.000126396,2.5815e-05
0.0006605,1.15399,0.161154,-9.92839e-05,-9.92839e-05,-0.000110247,1.09636e-05
0.0006606,1.15366,0.172179,-9.81479e-05,-9.81479e-05,-9.2996e-05,-5.15186e-06
0.0006607,1.15332,0.181479,-9.71845e-05,-9.71845e-05,-7.48147e-05,-2.23698e-05
0.0006608,1.15299,0.18896,-9.64029e-05,-9.64029e-05,-5.58853e-05,-4.05176e-05
0.0006609,1.15266,0.194549,-9.58107e-05,-9.58107e-05,-3.6397e-05,-5.94137e-05
0.000661,1.15232,0.198188,-9.54134e-05,-9.54134e-05,-1.65448e-05,-7.88685e-05
0.0006611,1.15199,0.199843,-9.52146e-05,-9.52146e-05,3.47278e-06,-9.86874e-05
0.0006612,1.15166,0.199496,-9.5216e-05,-9.5216e-05,2.34556e-05,-0.000118672
0.0006613,1.15132,0.19715,-9.54174e-05,-9.54174e-05,4.32039e-05,-0.000138621
0.0006614,1.15099,0.19283,-9.58162e-05,-9.58162e-05,6.25201e-05,-0.000158336
0.0006615,1.15066,0.186578,-9.64082e-05,-9.64082e-05,8.1211e-05,-0.000177619
0.0006616,1.15033,0.178457,-9.71872e-05,-9.71872e-05,9.90898e-05,-0.000196277
0.0006617,1.15,0.168548,-9.81449e-05,-9.81449e-05,0.000115978,-0.000214123
0.0006618,1.14967,0.15695,-9.92716e-05,-9.92716e-05,0.000131706,-0.000230977
0.0006619,1.14934,0.143779,-0.000100556,-0.000100556,0.000146117,-0.000246672
0.000662,1.14901,0.129168,-0.000101984,-0.000101984,0.000159066,-0.00026105
0.0006621,1.14868,0.113261,-0.000103541,-0.000103541,0.000170426,-0.000273967
0.0006622,1.14835,0.0962184,-0.000105213,-0.000105213,0.00018008,-0.000285293
0.0006623,1.14802,0.0782103,-0.000106981,-0.000106981,0.000187934,-0.000294915
0.0006624,1.14769,0.0594169,-0.000108827,-0.000108827,0.000193909,-0.000302736
0.0006625,1.14736,0.040026,-0.000110733,-0.000110733,0.000197944,-0.000308678
0.0006626,1.14703,0.0202316,-0.00011268,-0.00011268,0.0002,-0.00031268
0.0006627,1.1467,0.000231546,-0.000114647,-0.000114647,0.000200056,-0.000314703
0.0006628,1.14638,-0.0197741,-0.000116615,-0.000116615,0.000198112,-0.000314727
0.0006629,1.14605,-0.0395852,-0.000118563,-0.000118563,0.000194186,-0.000312749
0.000663,1.14572,-0.0590038,-0.000120473,-0.000120473,0.000188318,-0.000308791
0.0006631,1.1454,-0.0778356,-0.000122323,-0.000122323,0.000180567,-0.00030289
0.0006632,1.14507,-0.0958923,-0.000124096,-0.000124096,0.000171011,-0.000295107
0.0006633,1.14474,-0.112993,-0.000125774,-0.000125774,0.000159744,-0.000285518
0.0006634,1.14442,-0.128968,-0.000127339,-0.000127339,0.00014688,-0.000274218
0.0006635,1.14409,-0.143656,-0.000128775,-0.000128775,0.000132546,-0.000261321
0.0006636,1.14377,-0.15691,-0.000130068,-0.000130068,0.000116888,-0.000246956
0.0006637,1.14344,-0.168599,-0.000131204,-0.000131204,0.00010006,-0.000231265
0.0006638,1.14312,-0.178605,-0.000132173,-0.000132173,8.22323e-05,-0.000214405
0.0006639,1.1428,-0.186828,-0.000132963,-0.000132963,6.35818e-05,-0.000196544
0.000664,1.14247,-0.193187,-0.000133566,-0.000133566,4.42955e-05,-0.000177862
0.0006641,1.14215,-0.197616,-0.000133977,-0.000133977,2.45662e-05,-0.000158543
0.0006642,1.14183,-0.200073,-0.00013419,-0.00013419,4.59121e-06,-0.000138781
0.0006643,1.14151,-0.200532,-0.000134204,-0.000134204,-1.54297e-05,-0.000118774
0.0006644,1.14118,-0.198989,-0.000134017,-0.000134017,-3.52964e-05,-9.87208e-05
0.0006645,1.14086,-0.195459,-0.000133632,-0.000133632,-5.48102e-05,-7.88219e-05
0.0006646,1.14054,-0.189978,-0.000133052,-0.000133052,-7.37759e-05,-5.9276e-05
0.0006647,1.14022,-0.182601,-0.000132282,-0.000132282,-9.20038e-05,-4.02781e-05
0.0006648,1.1399,-0.1734,-0.00013133,-0.00013133,-0.000109312,-2.20181e-05
0.0006649,1.13958,-0.162469,-0.000130205,-0.000130205,-0.000125527,-4.67804e-06
0.000665,1.13926,-0.149916,-0.000128917,-0.000128917,-0.000140486,1.15689e-05
0.0006651,1.13894,-0.135868,-0.000127481,-0.000127481,-0.000154041,2.65605e-05
0.0006652,1.13862,-0.120464,-0.000125908,-0.000125908,-0.000166056,4.01473e-05
0.0006653,1.1383,-0.103858,-0.000124216,-0.000124216,-0.000176409,5.21937e-05
0.0006654,1.13798,-0.0862172,-0.00012242,-0.00012242,-0.000184999,6.25795e-05
0.0006655,1.13766,-0.0677173,-0.000120538,-0.000120538,-0.000191739,7.12012e-05
0.0006656,1.13735,-0.0485433,-0.000118589,-0.000118589,-0.000196562,7.79729e-05
0.0006657,1.13703,-0.0288872,-0.000116591,-0.000116591,-0.000199419,8.28273e-05
0.0006658,1.13671,-0.00894529,-0.000114566,-0.000114566,-0.000200282,8.5716e-05
0.0006659,1.13639,0.0110829,-0.000112531,-0.000112531,-0.000199142,8.66105e-05
0.000666,1.13608,0.030997,-0.000110508,-0.000110508,-0.00019601,8.55022e-05
0.0006661,1.13576,0.050598,-0.000108516,-0.000108516,-0.000190919,8.24025e-05
0.0006662,1.13544,0.0696899,-0.000106575,-0.000106575,-0.000183918,7.73427e-05
0.0006663,1.13513,0.0880817,-0.000104705,-0.000104705,-0.000175078,7.03737e-05
0.0006664,1.13481,0.10559,-0.000102922,-0.000102922,-0.000164488,6.15655e-05
0.0006665,1.1345,0.122038,-0.000101246,-0.000101246,-0.000152253,5.10066e-05
0.0006666,1.13418,0.137264,-9.9692e-05,-9.9692e-05,-0.000138495,3.88028e-05
0.0006667,1.13387,0.151113,-9.82757e-05,-9.82757e-05,-0.000123352,2.50764e-05
0.0006668,1.13356,0.163448,-9.70108e-05,-9.70108e-05,-0.000106976,9.96508e-06
0.0006669,1.13324,0.174146,-9.59097e-05,-9.59097e-05,-8.95299e-05,-6.37975e-06
0.000667,1.13293,0.183099,-9.4983e-05,-9.4983e-05,-7.11887e-05,-2.37943e-05
0.0006671,1.13262,0.190218,-9.42399e-05,-9.42399e-05,-5.21356e-05,-4.21042e-05
0.0006672,1.1323,0.195431,-9.36873e-05,-9.36873e-05,-3.25613e-05,-6.1126e-05
0.0006673,1.13199,0.198687,-9.33304e-05,-9.33304e-05,-1.26613e-05,-8.06691e-05
0.0006674,1.13168,0.199954,-9.31726e-05,-9.31726e-05,7.36524e-06,-0.000100538
0.0006675,1.13137,0.199217,-9.32151e-05,-9.32151e-05,2.73181e-05,-0.000120533
0.0006676,1.13106,0.196485,-9.34572e-05,-9.34572e-05,4.69977e-05,-0.000140455
0.0006677,1.13075,0.191785,-9.38961e-05,-9.38961e-05,6.62074e-05,-0.000160103
0.0006678,1.13044,0.185165,-9.45271e-05,-9.45271e-05,8.47549e-05,-0.000179282
0.0006679,1.13013,0.176689,-9.53437e-05,-9.53437e-05,0.000102455,-0.000197798
0.000668,1.12982,0.166444,-9.63372e-05,-9.63372e-05,0.00011913,-0.000215467
0.0006681,1.12951,0.154531,-9.74976e-05,-9.74976e-05,0.000134614,-0.000232112
0.0006682,1.1292,0.141069,-9.88128e-05,-9.88128e-05,0.000148752,-0.000247565
0.0006683,1.12889,0.126194,-0.000100269,-0.000100269,0.000161402,-0.000261672
0.0006684,1.12858,0.110054,-0.000101853,-0.000101853,0.000172439,-0.000274291
0.0006685,1.12827,0.09281,-0.000103546,-0.000103546,0.00018175,-0.000285297
0.0006686,1.12796,0.074635,-0.000105333,-0.000105333,0.000189245,-0.000294578
0.0006687,1.12766,0.0557105,-0.000107195,-0.000107195,0.000194846,-0.000302041
0.0006688,1.12735,0.0362259,-0.000109112,-0.000109112,0.0001985,-0.000307612
0.0006689,1.12704,0.0163759,-0.000111067,-0.000111067,0.000200168,-0.000311235
0.000669,1.12674,-0.00364086,-0.000113038,-0.000113038,0.000199835,-0.000312872
0.0006691,1.12643,-0.0236243,-0.000115006,-0.000115006,0.000197503,-0.000312508
0.0006692,1.12613,-0.0433746,-0.00011695,-0.00011695,0.000193196,-0.000310146
0.0006693,1.12582,-0.0626942,-0.000118851,-0.000118851,0.000186957,-0.000305808
0.0006694,1.12552,-0.0813898,-0.000120691,-0.000120691,0.000178848,-0.000299539
0.0006695,1.12521,-0.0992747,-0.000122449,-0.000122449,0.000168951,-0.0002914
0.0006696,1.12491,-0.11617,-0.000124108,-0.000124108,0.000157365,-0.000281473
0.0006697,1.1246,-0.131906,-0.000125651,-0.000125651,0.000144205,-0.000269856
0.0006698,1.1243,-0.146327,-0.000127063,-0.000127063,0.000129602,-0.000256665
0.0006699,1.124,-0.159287,-0.000128328,-0.000128328,0.000113704,-0.000242032
0.00067,1.12369,-0.170657,-0.000129435,-0.000129435,9.66684e-05,-0.000226104
0.0006701,1.12339,-0.180324,-0.000130372,-0.000130372,7.86663e-05,-0.000209038
0.0006702,1.12309,-0.188191,-0.000131128,-0.000131128,5.98774e-05,-0.000191005
0.0006703,1.12279,-0.194179,-0.000131697,-0.000131697,4.04897e-05,-0.000172186
0.0006704,1.12249,-0.198228,-0.000132071,-0.000132071,2.06971e-05,-0.000152768
0.0006705,1.12218,-0.200297,-0.000132248,-0.000132248,6.97506e-07,-0.000132946
0.0006706,1.12188,-0.200367,-0.000132225,-0.000132225,-1.93091e-05,-0.000112916
0.0006707,1.12158,-0.198436,-0.000132002,-0.000132002,-3.91227e-05,-9.28792e-05
0.0006708,1.12128,-0.194524,-0.000131581,-0.000131581,-5.85451e-05,-7.30356e-05
0.0006709,1.12098,-0.188669,-0.000130965,-0.000130965,-7.7382e-05,-5.35832e-05
0.000671,1.12068,-0.180931,-0.000130161,-0.000130161,-9.54452e-05,-3.47163e-05
0.0006711,1.12038,-0.171387,-0.000129177,-0.000129177,-0.000112554,-1.66232e-05
0.0006712,1.12009,-0.160131,-0.000128022,-0.000128022,-0.000128537,5.15485e-07
0.0006713,1.11979,-0.147278,-0.000126707,-0.000126707,-0.000143235,1.65286e-05
0.0006714,1.11949,-0.132954,-0.000125244,-0.000125244,-0.000156501,3.12564e-05
0.0006715,1.11919,-0.117304,-0.00012365,-0.00012365,-0.000168201,4.45518e-05
0.0006716,1.11889,-0.100484,-0.000121938,-0.000121938,-0.00017822,5.62821e-05
0.0006717,1.1186,-0.0826618,-0.000120126,-0.000120126,-0.000186456,6.63305e-05
0.0006718,1.1183,-0.0640161,-0.000118232,-0.000118232,-0.000192828,7.45967e-05
0.0006719,1.118,-0.0447333,-0.000116274,-0.000116274,-0.000197272,8.09983e-05
0.000672,1.11771,-0.0250061,-0.000114271,-0.000114271,-0.000199743,8.54717e-05
0.0006721,1.11741,-0.00503178,-0.000112244,-0.000112244,-0.000200217,8.79723e-05
0.0006722,1.11712,0.0149899,-0.000110213,-0.000110213,-0.000198688,8.84754e-05
0.0006723,1.11682,0.0348587,-0.000108196,-0.000108196,-0.000195173,8.69764e-05
0.0006724,1.11653,0.054376,-0.000106215,-0.000106215,-0.000189706,8.34906e-05
0.0006725,1.11623,0.0733466,-0.000104289,-0.000104289,-0.000182342,7.8053e-05
0.0006726,1.11594,0.0915808,-0.000102436,-0.000102436,-0.000173154,7.07183e-05
0.0006727,1.11565,0.108896,-0.000100675,-0.000100675,-0.000162235,6.15602e-05
0.0006728,1.11535,0.12512,-9.90234e-05,-9.90234e-05,-0.000149694,5.06706e-05
0.0006729,1.11506,0.140089,-9.74972e-05,-9.74972e-05,-0.000135656,3.81586e-05
0.000673,1.11477,0.153655,-9.61114e-05,-9.61114e-05,-0.000120261,2.41497e-05
0.0006731,1.11448,0.165681,-9.48796e-05,-9.48796e-05,-0.000103664,8.78426e-06
0.0006732,1.11418,0.176047,-9.38138e-05,-9.38138e-05,-8.60299e-05,-7.78382e-06
0.0006733,1.11389,0.18465,-9.29243e-05,-9.29243e-05,-6.75358e-05,-2.53885e-05
0.0006734,1.1136,0.191404,-9.22199e-05,-9.22199e-05,-4.83663e-05,-4.38536e-05
0.0006735,1.11331,0.19624,-9.17071e-05,-9.17071e-05,-2.87132e-05,-6.29939e-05
0.0006736,1.11302,0.199112,-9.1391e-05,-9.1391e-05,-8.77298e-06,-8.2618e-05
0.0006737,1.11273,0.199989,-9.12742e-05,-9.12742e-05,1.12549e-05,-0.000102529
0.0006738,1.11244,0.198864,-9.13578e-05,-9.13578e-05,3.11702e-05,-0.000122528
0.0006739,1.11215,0.195747,-9.16406e-05,-9.16406e-05,5.07738e-05,-0.000142414
0.000674,1.11186,0.190669,-9.21194e-05,-9.21194e-05,6.98696e-05,-0.000161989
0.0006741,1.11157,0.183682,-9.27893e-05,-9.27893e-05,8.82667e-05,-0.000181056
0.0006742,1.11129,0.174856,-9.36431e-05,-9.36431e-05,0.000105781,-0.000199424
0.0006743,1.111,0.164277,-9.46721e-05,-9.46721e-05,0.000122238,-0.00021691
0.0006744,1.11071,0.152054,-9.58658e-05,-9.58658e-05,0.000137472,-0.000233337
0.0006745,1.11042,0.138306,-9.72118e-05,-9.72118e-05,0.000151331,-0.000248543
0.0006746,1.11014,0.123173,-9.86964e-05,-9.86964e-05,0.000163677,-0.000262374
0.0006747,1.10985,0.106806,-0.000100305,-0.000100305,0.000174386,-0.000274691
0.0006748,1.10956,0.089367,-0.00010202,-0.00010202,0.000183352,-0.000285371
0.0006749,1.10928,0.0710318,-0.000103825,-0.000103825,0.000190483,-0.000294308
0.000675,1.10899,0.0519835,-0.000105701,-0.000105701,0.00019571,-0.000301411
0.0006751,1.10871,0.0324125,-0.00010763,-0.00010763,0.00019898,-0.00030661
0.0006752,1.10842,0.0125145,-0.000109591,-0.000109591,0.00020026,-0.000309851
0.0006753,1.10814,-0.00751152,-0.000111565,-0.000111565,0.000199537,-0.000311102
0.0006754,1.10786,-0.0274652,-0.000113532,-0.000113532,0.000196819,-0.000310351
0.0006755,1.10757,-0.0471472,-0.000115472,-0.000115472,0.000192133,-0.000307605
0.0006756,1.10729,-0.0663604,-0.000117365,-0.000117365,0.000185525,-0.00030289
0.0006757,1.10701,-0.0849129,-0.000119192,-0.000119192,0.000177062,-0.000296254
0.0006758,1.10672,-0.102619,-0.000120934,-0.000120934,0.000166828,-0.000287763
0.0006759,1.10644,-0.119302,-0.000122574,-0.000122574,0.000154926,-0.000277501
0.000676,1.10616,-0.134795,-0.000124095,-0.000124095,0.000141475,-0.00026557
0.0006761,1.10588,-0.148942,-0.000125482,-0.000125482,0.000126609,-0.000252091
0.0006762,1.1056,-0.161603,-0.00012672,-0.00012672,0.000110477,-0.000237197
0.0006763,1.10531,-0.172651,-0.000127797,-0.000127797,9.32399e-05,-0.000221037
0.0006764,1.10503,-0.181975,-0.000128701,-0.000128701,7.50705e-05,-0.000203771
0.0006765,1.10475,-0.189482,-0.000129424,-0.000129424,5.61503e-05,-0.000185574
0.0006766,1.10447,-0.195097,-0.000129957,-0.000129957,3.66686e-05,-0.000166626
0.0006767,1.1042,-0.198764,-0.000130296,-0.000130296,1.68202e-05,-0.000147116
0.0006768,1.10392,-0.200446,-0.000130436,-0.000130436,-3.19646e-06,-0.00012724
0.0006769,1.10364,-0.200126,-0.000130376,-0.000130376,-2.31812e-05,-0.000107195
0.000677,1.10336,-0.197808,-0.000130117,-0.000130117,-4.29342e-05,-8.71825e-05
0.0006771,1.10308,-0.193515,-0.00012966,-0.00012966,-6.22578e-05,-6.74017e-05
0.0006772,1.1028,-0.187289,-0.000129009,-0.000129009,-8.09589e-05,-4.80503e-05
0.0006773,1.10253,-0.179193,-0.000128172,-0.000128172,-9.88505e-05,-2.93214e-05
0.0006774,1.10225,-0.169308,-0.000127156,-0.000127156,-0.000115754,-1.14021e-05
0.0006775,1.10197,-0.157732,-0.00012597,-0.00012597,-0.000131499,5.52865e-06
0.0006776,1.1017,-0.144583,-0.000124628,-0.000124628,-0.00014593,2.13019e-05
0.0006777,1.10142,-0.12999,-0.000123141,-0.000123141,-0.000158901,3.57602e-05
0.0006778,1.10114,-0.114099,-0.000121524,-0.000121524,-0.000170284,4.87591e-05
0.0006779,1.10087,-0.0970711,-0.000119794,-0.000119794,-0.000179963,6.01691e-05
0.000678,1.10059,-0.0790748,-0.000117967,-0.000117967,-0.000187843,6.98762e-05
0.0006781,1.10032,-0.0602905,-0.000116061,-0.000116061,-0.000193845,7.77836e-05
0.0006782,1.10005,-0.040906,-0.000114095,-0.000114095,-0.000197908,8.38127e-05
0.0006783,1.09977,-0.0211152,-0.000112089,-0.000112089,-0.000199992,8.79033e-05
0.0006784,1.0995,-0.00111601,-0.000110062,-0.000110062,-0.000200076,9.00148e-05
0.0006785,1.09923,0.0188916,-0.000108033,-0.000108033,-0.00019816,9.01264e-05
0.0006786,1.09895,0.0387076,-0.000106025,-0.000106025,-0.000194262,8.82373e-05
0.0006787,1.09868,0.0581338,-0.000104055,-0.000104055,-0.000188421,8.43665e-05
0.0006788,1.09841,0.0769759,-0.000102143,-0.000102143,-0.000180696,7.85531e-05
0.0006789,1.09814,0.0950456,-0.000100309,-0.000100309,-0.000171165,7.08555e-05
